area_id,iso3,country,country_code,country_en
3291,SOM,Somalia,SO,Somalia
3292,SOM,Somalia,SO,Somalia
3293,SOM,Somalia,SO,Somalia
3294,SDN,Sudan,SD,Sudan
3295,SDN,Sudan,SD,Sudan
3296,SDN,Sudan,SD,Sudan
3297,SOM,Somalia,SO,Somalia
3298,SDN,Sudan,SD,Sudan
3299,SDN,Sudan,SD,Sudan
3300,ETH,Ethiopia,ET,Ethiopia
3301,DJI,Djibouti,DJ,Djibouti
3302,SOM,Somalia,SO,Somalia
3303,SDN,Sudan,SD,Sudan
3304,SOM,Somalia,SO,Somalia
3305,ETH,Ethiopia,ET,Ethiopia
3306,DJI,Djibouti,DJ,Djibouti
3307,SDN,Sudan,SD,Sudan
3308,SOM,Somalia,SO,Somalia
3309,SOM,Somalia,SO,Somalia
3310,SOM,Somalia,SO,Somalia
3311,SDN,Sudan,SD,Sudan
3312,SDN,Sudan,SD,Sudan
3313,SDN,Sudan,SD,Sudan
3314,SDN,Sudan,SD,Sudan
3315,DJI,Djibouti,DJ,Djibouti
3316,SOM,Somalia,SO,Somalia
3317,SOM,Somalia,SO,Somalia
3318,SOM,Somalia,SO,Somalia
3319,SOM,Somalia,SO,Somalia
3320,SDN,Sudan,SD,Sudan
3321,SSD,South Sudan,SS,South Sudan
3322,SSD,South Sudan,SS,South Sudan
3323,SDN,Sudan,SD,Sudan
3324,SDN,Sudan,SD,Sudan
3325,SDN,Sudan,SD,Sudan
3326,DJI,Djibouti,DJ,Djibouti
3327,SOM,Somalia,SO,Somalia
3328,SOM,Somalia,SO,Somalia
3329,SOM,Somalia,SO,Somalia
3330,SOM,Somalia,SO,Somalia
3331,DJI,Djibouti,DJ,Djibouti
3332,SDN,Sudan,SD,Sudan
3333,SDN,Sudan,SD,Sudan
3334,DJI,Djibouti,DJ,Djibouti
3335,DJI,Djibouti,DJ,Djibouti
3336,SDN,Sudan,SD,Sudan
3337,SDN,Sudan,SD,Sudan
3338,SDN,Sudan,SD,Sudan
3339,SDN,Sudan,SD,Sudan
3340,SDN,Sudan,SD,Sudan
3341,SOM,Somalia,SO,Somalia
3342,SOM,Somalia,SO,Somalia
3343,SOM,Somalia,SO,Somalia
3344,SDN,Sudan,SD,Sudan
3345,SDN,Sudan,SD,Sudan
3346,SDN,Sudan,SD,Sudan
3347,ETH,Ethiopia,ET,Ethiopia
3348,SDN,Sudan,SD,Sudan
3349,SDN,Sudan,SD,Sudan
3350,DJI,Djibouti,DJ,Djibouti
3351,SDN,Sudan,SD,Sudan
3352,ETH,Ethiopia,ET,Ethiopia
3353,SDN,Sudan,SD,Sudan
3354,ETH,Ethiopia,ET,Ethiopia
3355,ETH,Ethiopia,ET,Ethiopia
3356,ETH,Ethiopia,ET,Ethiopia
3357,ETH,Ethiopia,ET,Ethiopia
3358,ETH,Ethiopia,ET,Ethiopia
3359,SDN,Sudan,SD,Sudan
3360,SDN,Sudan,SD,Sudan
3361,SDN,Sudan,SD,Sudan
3362,SDN,Sudan,SD,Sudan
3363,SDN,Sudan,SD,Sudan
3364,DJI,Djibouti,DJ,Djibouti
3365,SOM,Somalia,SO,Somalia
3366,SOM,Somalia,SO,Somalia
3367,SOM,Somalia,SO,Somalia
3368,SDN,Sudan,SD,Sudan
3369,DJI,Djibouti,DJ,Djibouti
3370,DJI,Djibouti,DJ,Djibouti
3371,SDN,Sudan,SD,Sudan
3372,SDN,Sudan,SD,Sudan
3373,SDN,Sudan,SD,Sudan
3374,SDN,Sudan,SD,Sudan
3375,SDN,Sudan,SD,Sudan
3376,SDN,Sudan,SD,Sudan
3377,SDN,Sudan,SD,Sudan
3378,SDN,Sudan,SD,Sudan
3379,SDN,Sudan,SD,Sudan
3380,ETH,Ethiopia,ET,Ethiopia
3381,DJI,Djibouti,DJ,Djibouti
3382,SDN,Sudan,SD,Sudan
3383,SDN,Sudan,SD,Sudan
3384,SDN,Sudan,SD,Sudan
3385,ETH,Ethiopia,ET,Ethiopia
3386,SDN,Sudan,SD,Sudan
3387,ETH,Ethiopia,ET,Ethiopia
3388,SDN,Sudan,SD,Sudan
3389,SDN,Sudan,SD,Sudan
3390,SDN,Sudan,SD,Sudan
3391,SDN,Sudan,SD,Sudan
3392,ETH,Ethiopia,ET,Ethiopia
3393,SDN,Sudan,SD,Sudan
3394,SDN,Sudan,SD,Sudan
3395,ETH,Ethiopia,ET,Ethiopia
3396,YEM,Yemen,YE,Yemen
3397,YEM,Yemen,YE,Yemen
3398,YEM,Yemen,YE,Yemen
3399,SDN,Sudan,SD,Sudan
3400,YEM,Yemen,YE,Yemen
3401,YEM,Yemen,YE,Yemen
3402,SDN,Sudan,SD,Sudan
3403,YEM,Yemen,YE,Yemen
3404,YEM,Yemen,YE,Yemen
3405,ETH,Ethiopia,ET,Ethiopia
3406,SDN,Sudan,SD,Sudan
3407,SDN,Sudan,SD,Sudan
3408,SDN,Sudan,SD,Sudan
3409,SDN,Sudan,SD,Sudan
3410,SDN,Sudan,SD,Sudan
3411,SDN,Sudan,SD,Sudan
3412,SDN,Sudan,SD,Sudan
3413,ETH,Ethiopia,ET,Ethiopia
3414,ETH,Ethiopia,ET,Ethiopia
3415,SDN,Sudan,SD,Sudan
3416,SDN,Sudan,SD,Sudan
3417,ETH,Ethiopia,ET,Ethiopia
3418,SDN,Sudan,SD,Sudan
3419,ETH,Ethiopia,ET,Ethiopia
3420,SDN,Sudan,SD,Sudan
3421,SDN,Sudan,SD,Sudan
3422,YEM,Yemen,YE,Yemen
3423,YEM,Yemen,YE,Yemen
3424,ETH,Ethiopia,ET,Ethiopia
3425,SDN,Sudan,SD,Sudan
3426,SDN,Sudan,SD,Sudan
3427,YEM,Yemen,YE,Yemen
3428,YEM,Yemen,YE,Yemen
3429,YEM,Yemen,YE,Yemen
3430,YEM,Yemen,YE,Yemen
3431,YEM,Yemen,YE,Yemen
3432,YEM,Yemen,YE,Yemen
3433,YEM,Yemen,YE,Yemen
3434,YEM,Yemen,YE,Yemen
3435,YEM,Yemen,YE,Yemen
3436,YEM,Yemen,YE,Yemen
3437,YEM,Yemen,YE,Yemen
3438,ETH,Ethiopia,ET,Ethiopia
3439,YEM,Yemen,YE,Yemen
3440,YEM,Yemen,YE,Yemen
3441,YEM,Yemen,YE,Yemen
3442,YEM,Yemen,YE,Yemen
3443,YEM,Yemen,YE,Yemen
3444,YEM,Yemen,YE,Yemen
3445,SDN,Sudan,SD,Sudan
3446,SDN,Sudan,SD,Sudan
3447,YEM,Yemen,YE,Yemen
3448,YEM,Yemen,YE,Yemen
3449,YEM,Yemen,YE,Yemen
3450,SDN,Sudan,SD,Sudan
3451,YEM,Yemen,YE,Yemen
3452,YEM,Yemen,YE,Yemen
3453,YEM,Yemen,YE,Yemen
3454,SDN,Sudan,SD,Sudan
3455,SDN,Sudan,SD,Sudan
3456,SDN,Sudan,SD,Sudan
3457,SDN,Sudan,SD,Sudan
3458,YEM,Yemen,YE,Yemen
3459,YEM,Yemen,YE,Yemen
3460,SDN,Sudan,SD,Sudan
3461,YEM,Yemen,YE,Yemen
3462,ETH,Ethiopia,ET,Ethiopia
3463,SDN,Sudan,SD,Sudan
3464,SDN,Sudan,SD,Sudan
3465,SDN,Sudan,SD,Sudan
3466,YEM,Yemen,YE,Yemen
3467,YEM,Yemen,YE,Yemen
3468,YEM,Yemen,YE,Yemen
3469,SDN,Sudan,SD,Sudan
3470,YEM,Yemen,YE,Yemen
3471,YEM,Yemen,YE,Yemen
3472,YEM,Yemen,YE,Yemen
3473,SDN,Sudan,SD,Sudan
3474,YEM,Yemen,YE,Yemen
3475,YEM,Yemen,YE,Yemen
3476,YEM,Yemen,YE,Yemen
3477,SDN,Sudan,SD,Sudan
3478,YEM,Yemen,YE,Yemen
3479,YEM,Yemen,YE,Yemen
3480,ETH,Ethiopia,ET,Ethiopia
3481,SDN,Sudan,SD,Sudan
3482,YEM,Yemen,YE,Yemen
3483,SDN,Sudan,SD,Sudan
3484,YEM,Yemen,YE,Yemen
3485,YEM,Yemen,YE,Yemen
3486,YEM,Yemen,YE,Yemen
3487,SDN,Sudan,SD,Sudan
3488,SDN,Sudan,SD,Sudan
3489,SDN,Sudan,SD,Sudan
3490,SDN,Sudan,SD,Sudan
3491,YEM,Yemen,YE,Yemen
3492,YEM,Yemen,YE,Yemen
3493,SDN,Sudan,SD,Sudan
3494,YEM,Yemen,YE,Yemen
3495,SDN,Sudan,SD,Sudan
3496,YEM,Yemen,YE,Yemen
3497,YEM,Yemen,YE,Yemen
3498,YEM,Yemen,YE,Yemen
3499,SDN,Sudan,SD,Sudan
3500,SDN,Sudan,SD,Sudan
3501,SDN,Sudan,SD,Sudan
3502,YEM,Yemen,YE,Yemen
3503,SDN,Sudan,SD,Sudan
3504,YEM,Yemen,YE,Yemen
3505,YEM,Yemen,YE,Yemen
3506,YEM,Yemen,YE,Yemen
3507,SDN,Sudan,SD,Sudan
3508,ETH,Ethiopia,ET,Ethiopia
3509,SDN,Sudan,SD,Sudan
3510,ETH,Ethiopia,ET,Ethiopia
3511,YEM,Yemen,YE,Yemen
3512,ETH,Ethiopia,ET,Ethiopia
3513,SDN,Sudan,SD,Sudan
3514,YEM,Yemen,YE,Yemen
3515,YEM,Yemen,YE,Yemen
3516,YEM,Yemen,YE,Yemen
3517,SDN,Sudan,SD,Sudan
3518,YEM,Yemen,YE,Yemen
3519,YEM,Yemen,YE,Yemen
3520,YEM,Yemen,YE,Yemen
3521,SDN,Sudan,SD,Sudan
3522,SDN,Sudan,SD,Sudan
3523,YEM,Yemen,YE,Yemen
3524,YEM,Yemen,YE,Yemen
3525,SDN,Sudan,SD,Sudan
3526,SDN,Sudan,SD,Sudan
3527,HND,Honduras,HN,Honduras
3528,HND,Honduras,HN,Honduras
3529,HND,Honduras,HN,Honduras
3530,HND,Honduras,HN,Honduras
3531,HND,Honduras,HN,Honduras
3532,HND,Honduras,HN,Honduras
3533,SDN,Sudan,SD,Sudan
3534,YEM,Yemen,YE,Yemen
3535,YEM,Yemen,YE,Yemen
3536,YEM,Yemen,YE,Yemen
3537,YEM,Yemen,YE,Yemen
3538,YEM,Yemen,YE,Yemen
3539,YEM,Yemen,YE,Yemen
3540,SDN,Sudan,SD,Sudan
3541,YEM,Yemen,YE,Yemen
3542,YEM,Yemen,YE,Yemen
3543,SLV,El Salvador,SV,El Salvador
3544,YEM,Yemen,YE,Yemen
3545,YEM,Yemen,YE,Yemen
3546,SDN,Sudan,SD,Sudan
3547,YEM,Yemen,YE,Yemen
3548,YEM,Yemen,YE,Yemen
3549,YEM,Yemen,YE,Yemen
3550,YEM,Yemen,YE,Yemen
3551,SDN,Sudan,SD,Sudan
3552,YEM,Yemen,YE,Yemen
3553,ETH,Ethiopia,ET,Ethiopia
3554,YEM,Yemen,YE,Yemen
3555,ETH,Ethiopia,ET,Ethiopia
3556,YEM,Yemen,YE,Yemen
3557,YEM,Yemen,YE,Yemen
3558,YEM,Yemen,YE,Yemen
3559,ETH,Ethiopia,ET,Ethiopia
3560,YEM,Yemen,YE,Yemen
3561,YEM,Yemen,YE,Yemen
3562,YEM,Yemen,YE,Yemen
3563,YEM,Yemen,YE,Yemen
3564,YEM,Yemen,YE,Yemen
3565,YEM,Yemen,YE,Yemen
3566,YEM,Yemen,YE,Yemen
3567,YEM,Yemen,YE,Yemen
3568,SLV,El Salvador,SV,El Salvador
3569,SDN,Sudan,SD,Sudan
3570,SDN,Sudan,SD,Sudan
3571,YEM,Yemen,YE,Yemen
3572,YEM,Yemen,YE,Yemen
3573,YEM,Yemen,YE,Yemen
3574,YEM,Yemen,YE,Yemen
3575,SLV,El Salvador,SV,El Salvador
3576,YEM,Yemen,YE,Yemen
3577,YEM,Yemen,YE,Yemen
3578,YEM,Yemen,YE,Yemen
3579,SDN,Sudan,SD,Sudan
3580,YEM,Yemen,YE,Yemen
3581,YEM,Yemen,YE,Yemen
3582,YEM,Yemen,YE,Yemen
3583,SDN,Sudan,SD,Sudan
3584,SLV,El Salvador,SV,El Salvador
3585,HND,Honduras,HN,Honduras
3586,HND,Honduras,HN,Honduras
3588,HND,Honduras,HN,Honduras
3589,HND,Honduras,HN,Honduras
3590,HND,Honduras,HN,Honduras
3591,ETH,Ethiopia,ET,Ethiopia
3592,YEM,Yemen,YE,Yemen
3593,YEM,Yemen,YE,Yemen
3594,YEM,Yemen,YE,Yemen
3595,YEM,Yemen,YE,Yemen
3596,YEM,Yemen,YE,Yemen
3597,YEM,Yemen,YE,Yemen
3598,YEM,Yemen,YE,Yemen
3599,YEM,Yemen,YE,Yemen
3600,YEM,Yemen,YE,Yemen
3601,SDN,Sudan,SD,Sudan
3602,YEM,Yemen,YE,Yemen
3603,YEM,Yemen,YE,Yemen
3604,YEM,Yemen,YE,Yemen
3605,YEM,Yemen,YE,Yemen
3606,YEM,Yemen,YE,Yemen
3607,YEM,Yemen,YE,Yemen
3608,SLV,El Salvador,SV,El Salvador
3609,YEM,Yemen,YE,Yemen
3610,SDN,Sudan,SD,Sudan
3611,ETH,Ethiopia,ET,Ethiopia
3612,ETH,Ethiopia,ET,Ethiopia
3613,YEM,Yemen,YE,Yemen
3614,YEM,Yemen,YE,Yemen
3615,YEM,Yemen,YE,Yemen
3616,YEM,Yemen,YE,Yemen
3617,SDN,Sudan,SD,Sudan
3618,ETH,Ethiopia,ET,Ethiopia
3619,SDN,Sudan,SD,Sudan
3620,YEM,Yemen,YE,Yemen
3621,YEM,Yemen,YE,Yemen
3622,YEM,Yemen,YE,Yemen
3623,SDN,Sudan,SD,Sudan
3624,YEM,Yemen,YE,Yemen
3625,SLV,El Salvador,SV,El Salvador
3626,SLV,El Salvador,SV,El Salvador
3627,YEM,Yemen,YE,Yemen
3628,YEM,Yemen,YE,Yemen
3629,YEM,Yemen,YE,Yemen
3630,YEM,Yemen,YE,Yemen
3631,YEM,Yemen,YE,Yemen
3632,YEM,Yemen,YE,Yemen
3633,YEM,Yemen,YE,Yemen
3634,YEM,Yemen,YE,Yemen
3635,YEM,Yemen,YE,Yemen
3636,YEM,Yemen,YE,Yemen
3637,YEM,Yemen,YE,Yemen
3638,YEM,Yemen,YE,Yemen
3639,YEM,Yemen,YE,Yemen
3640,YEM,Yemen,YE,Yemen
3641,YEM,Yemen,YE,Yemen
3642,YEM,Yemen,YE,Yemen
3643,SDN,Sudan,SD,Sudan
3644,YEM,Yemen,YE,Yemen
3645,YEM,Yemen,YE,Yemen
3646,YEM,Yemen,YE,Yemen
3647,YEM,Yemen,YE,Yemen
3648,YEM,Yemen,YE,Yemen
3649,SDN,Sudan,SD,Sudan
3650,SLV,El Salvador,SV,El Salvador
3651,SLV,El Salvador,SV,El Salvador
3652,SDN,Sudan,SD,Sudan
3653,YEM,Yemen,YE,Yemen
3654,YEM,Yemen,YE,Yemen
3655,YEM,Yemen,YE,Yemen
3656,YEM,Yemen,YE,Yemen
3657,YEM,Yemen,YE,Yemen
3658,SDN,Sudan,SD,Sudan
3659,YEM,Yemen,YE,Yemen
3660,YEM,Yemen,YE,Yemen
3661,YEM,Yemen,YE,Yemen
3662,YEM,Yemen,YE,Yemen
3663,YEM,Yemen,YE,Yemen
3664,YEM,Yemen,YE,Yemen
3665,YEM,Yemen,YE,Yemen
3666,SDN,Sudan,SD,Sudan
3667,YEM,Yemen,YE,Yemen
3668,YEM,Yemen,YE,Yemen
3669,YEM,Yemen,YE,Yemen
3670,YEM,Yemen,YE,Yemen
3671,YEM,Yemen,YE,Yemen
3672,YEM,Yemen,YE,Yemen
3673,YEM,Yemen,YE,Yemen
3674,YEM,Yemen,YE,Yemen
3675,YEM,Yemen,YE,Yemen
3676,YEM,Yemen,YE,Yemen
3677,SLV,El Salvador,SV,El Salvador
3678,YEM,Yemen,YE,Yemen
3679,SLV,El Salvador,SV,El Salvador
3680,YEM,Yemen,YE,Yemen
3681,YEM,Yemen,YE,Yemen
3682,YEM,Yemen,YE,Yemen
3683,SLV,El Salvador,SV,El Salvador
3684,YEM,Yemen,YE,Yemen
3685,ETH,Ethiopia,ET,Ethiopia
3686,YEM,Yemen,YE,Yemen
3687,YEM,Yemen,YE,Yemen
3688,YEM,Yemen,YE,Yemen
3689,SDN,Sudan,SD,Sudan
3690,SDN,Sudan,SD,Sudan
3691,YEM,Yemen,YE,Yemen
3692,YEM,Yemen,YE,Yemen
3693,YEM,Yemen,YE,Yemen
3694,YEM,Yemen,YE,Yemen
3695,SDN,Sudan,SD,Sudan
3696,YEM,Yemen,YE,Yemen
3697,YEM,Yemen,YE,Yemen
3698,YEM,Yemen,YE,Yemen
3699,YEM,Yemen,YE,Yemen
3700,YEM,Yemen,YE,Yemen
3701,YEM,Yemen,YE,Yemen
3702,SDN,Sudan,SD,Sudan
3703,YEM,Yemen,YE,Yemen
3704,YEM,Yemen,YE,Yemen
3705,SDN,Sudan,SD,Sudan
3706,YEM,Yemen,YE,Yemen
3707,YEM,Yemen,YE,Yemen
3708,YEM,Yemen,YE,Yemen
3709,YEM,Yemen,YE,Yemen
3710,YEM,Yemen,YE,Yemen
3711,YEM,Yemen,YE,Yemen
3712,YEM,Yemen,YE,Yemen
3713,YEM,Yemen,YE,Yemen
3714,YEM,Yemen,YE,Yemen
3715,YEM,Yemen,YE,Yemen
3716,YEM,Yemen,YE,Yemen
3717,YEM,Yemen,YE,Yemen
3718,HND,Honduras,HN,Honduras
3719,HND,Honduras,HN,Honduras
3720,HND,Honduras,HN,Honduras
3721,ETH,Ethiopia,ET,Ethiopia
3722,SDN,Sudan,SD,Sudan
3723,YEM,Yemen,YE,Yemen
3724,YEM,Yemen,YE,Yemen
3725,SDN,Sudan,SD,Sudan
3726,YEM,Yemen,YE,Yemen
3727,ETH,Ethiopia,ET,Ethiopia
3728,SDN,Sudan,SD,Sudan
3729,YEM,Yemen,YE,Yemen
3730,YEM,Yemen,YE,Yemen
3731,SDN,Sudan,SD,Sudan
3732,HND,Honduras,HN,Honduras
3733,YEM,Yemen,YE,Yemen
3734,YEM,Yemen,YE,Yemen
3735,HND,Honduras,HN,Honduras
3736,YEM,Yemen,YE,Yemen
3737,YEM,Yemen,YE,Yemen
3738,YEM,Yemen,YE,Yemen
3739,SDN,Sudan,SD,Sudan
3740,YEM,Yemen,YE,Yemen
3741,HND,Honduras,HN,Honduras
3742,HND,Honduras,HN,Honduras
3743,HND,Honduras,HN,Honduras
3744,YEM,Yemen,YE,Yemen
3745,YEM,Yemen,YE,Yemen
3746,SLV,El Salvador,SV,El Salvador
3747,SLV,El Salvador,SV,El Salvador
3748,SLV,El Salvador,SV,El Salvador
3749,SDN,Sudan,SD,Sudan
3750,YEM,Yemen,YE,Yemen
3751,YEM,Yemen,YE,Yemen
3752,SDN,Sudan,SD,Sudan
3753,SLV,El Salvador,SV,El Salvador
3754,SDN,Sudan,SD,Sudan
3755,YEM,Yemen,YE,Yemen
3756,GTM,Guatemala,GT,Guatemala
3757,GTM,Guatemala,GT,Guatemala
3758,GTM,Guatemala,GT,Guatemala
3759,GTM,Guatemala,GT,Guatemala
3760,ETH,Ethiopia,ET,Ethiopia
3761,GTM,Guatemala,GT,Guatemala
3762,GTM,Guatemala,GT,Guatemala
3763,GTM,Guatemala,GT,Guatemala
3764,GTM,Guatemala,GT,Guatemala
3765,YEM,Yemen,YE,Yemen
3766,YEM,Yemen,YE,Yemen
3767,YEM,Yemen,YE,Yemen
3768,YEM,Yemen,YE,Yemen
3769,YEM,Yemen,YE,Yemen
3770,ETH,Ethiopia,ET,Ethiopia
3771,YEM,Yemen,YE,Yemen
3772,YEM,Yemen,YE,Yemen
3773,ETH,Ethiopia,ET,Ethiopia
3774,SDN,Sudan,SD,Sudan
3775,YEM,Yemen,YE,Yemen
3776,GTM,Guatemala,GT,Guatemala
3777,GTM,Guatemala,GT,Guatemala
3778,GTM,Guatemala,GT,Guatemala
3779,GTM,Guatemala,GT,Guatemala
3780,SDN,Sudan,SD,Sudan
3781,YEM,Yemen,YE,Yemen
3782,YEM,Yemen,YE,Yemen
3783,YEM,Yemen,YE,Yemen
3784,SDN,Sudan,SD,Sudan
3785,YEM,Yemen,YE,Yemen
3786,SLV,El Salvador,SV,El Salvador
3787,SDN,Sudan,SD,Sudan
3788,SDN,Sudan,SD,Sudan
3789,YEM,Yemen,YE,Yemen
3790,YEM,Yemen,YE,Yemen
3791,YEM,Yemen,YE,Yemen
3792,YEM,Yemen,YE,Yemen
3793,GTM,Guatemala,GT,Guatemala
3794,GTM,Guatemala,GT,Guatemala
3795,HND,Honduras,HN,Honduras
3796,HND,Honduras,HN,Honduras
3797,HND,Honduras,HN,Honduras
3798,YEM,Yemen,YE,Yemen
3799,YEM,Yemen,YE,Yemen
3800,SLV,El Salvador,SV,El Salvador
3801,YEM,Yemen,YE,Yemen
3802,SLV,El Salvador,SV,El Salvador
3804,YEM,Yemen,YE,Yemen
3805,YEM,Yemen,YE,Yemen
3806,SDN,Sudan,SD,Sudan
3807,YEM,Yemen,YE,Yemen
3808,YEM,Yemen,YE,Yemen
3809,GTM,Guatemala,GT,Guatemala
3810,GTM,Guatemala,GT,Guatemala
3811,HND,Honduras,HN,Honduras
3812,HND,Honduras,HN,Honduras
3813,YEM,Yemen,YE,Yemen
3814,SDN,Sudan,SD,Sudan
3815,YEM,Yemen,YE,Yemen
3816,YEM,Yemen,YE,Yemen
3817,YEM,Yemen,YE,Yemen
3818,GTM,Guatemala,GT,Guatemala
3819,GTM,Guatemala,GT,Guatemala
3820,YEM,Yemen,YE,Yemen
3821,YEM,Yemen,YE,Yemen
3822,YEM,Yemen,YE,Yemen
3823,YEM,Yemen,YE,Yemen
3824,YEM,Yemen,YE,Yemen
3825,ETH,Ethiopia,ET,Ethiopia
3826,GTM,Guatemala,GT,Guatemala
3827,GTM,Guatemala,GT,Guatemala
3828,HND,Honduras,HN,Honduras
3829,HND,Honduras,HN,Honduras
3830,GTM,Guatemala,GT,Guatemala
3831,GTM,Guatemala,GT,Guatemala
3832,YEM,Yemen,YE,Yemen
3833,YEM,Yemen,YE,Yemen
3834,YEM,Yemen,YE,Yemen
3835,HND,Honduras,HN,Honduras
3836,HND,Honduras,HN,Honduras
3837,HND,Honduras,HN,Honduras
3838,GTM,Guatemala,GT,Guatemala
3839,GTM,Guatemala,GT,Guatemala
3840,YEM,Yemen,YE,Yemen
3841,GTM,Guatemala,GT,Guatemala
3842,GTM,Guatemala,GT,Guatemala
3843,HND,Honduras,HN,Honduras
3844,HND,Honduras,HN,Honduras
3845,HND,Honduras,HN,Honduras
3846,YEM,Yemen,YE,Yemen
3847,YEM,Yemen,YE,Yemen
3848,YEM,Yemen,YE,Yemen
3849,SDN,Sudan,SD,Sudan
3850,ETH,Ethiopia,ET,Ethiopia
3851,YEM,Yemen,YE,Yemen
3852,HND,Honduras,HN,Honduras
3853,HND,Honduras,HN,Honduras
3854,YEM,Yemen,YE,Yemen
3855,YEM,Yemen,YE,Yemen
3856,YEM,Yemen,YE,Yemen
3857,YEM,Yemen,YE,Yemen
3858,YEM,Yemen,YE,Yemen
3859,HND,Honduras,HN,Honduras
3860,SDN,Sudan,SD,Sudan
3861,HND,Honduras,HN,Honduras
3862,HND,Honduras,HN,Honduras
3863,YEM,Yemen,YE,Yemen
3864,YEM,Yemen,YE,Yemen
3865,HND,Honduras,HN,Honduras
3866,YEM,Yemen,YE,Yemen
3867,SDN,Sudan,SD,Sudan
3868,SDN,Sudan,SD,Sudan
3869,YEM,Yemen,YE,Yemen
3870,YEM,Yemen,YE,Yemen
3871,YEM,Yemen,YE,Yemen
3872,YEM,Yemen,YE,Yemen
3873,YEM,Yemen,YE,Yemen
3874,HND,Honduras,HN,Honduras
3875,HND,Honduras,HN,Honduras
3876,GTM,Guatemala,GT,Guatemala
3877,GTM,Guatemala,GT,Guatemala
3878,GTM,Guatemala,GT,Guatemala
3879,GTM,Guatemala,GT,Guatemala
3880,YEM,Yemen,YE,Yemen
3881,YEM,Yemen,YE,Yemen
3882,YEM,Yemen,YE,Yemen
3883,YEM,Yemen,YE,Yemen
3884,SDN,Sudan,SD,Sudan
3885,YEM,Yemen,YE,Yemen
3886,YEM,Yemen,YE,Yemen
3887,YEM,Yemen,YE,Yemen
3888,YEM,Yemen,YE,Yemen
3889,YEM,Yemen,YE,Yemen
3890,YEM,Yemen,YE,Yemen
3891,YEM,Yemen,YE,Yemen
3892,SDN,Sudan,SD,Sudan
3893,YEM,Yemen,YE,Yemen
3894,YEM,Yemen,YE,Yemen
3895,YEM,Yemen,YE,Yemen
3896,YEM,Yemen,YE,Yemen
3897,YEM,Yemen,YE,Yemen
3898,GTM,Guatemala,GT,Guatemala
3899,GTM,Guatemala,GT,Guatemala
3900,GTM,Guatemala,GT,Guatemala
3901,GTM,Guatemala,GT,Guatemala
3902,HND,Honduras,HN,Honduras
3903,HND,Honduras,HN,Honduras
3904,GTM,Guatemala,GT,Guatemala
3905,GTM,Guatemala,GT,Guatemala
3906,GTM,Guatemala,GT,Guatemala
3907,YEM,Yemen,YE,Yemen
3908,GTM,Guatemala,GT,Guatemala
3909,YEM,Yemen,YE,Yemen
3910,YEM,Yemen,YE,Yemen
3911,YEM,Yemen,YE,Yemen
3912,YEM,Yemen,YE,Yemen
3913,YEM,Yemen,YE,Yemen
3914,GTM,Guatemala,GT,Guatemala
3915,GTM,Guatemala,GT,Guatemala
3916,GTM,Guatemala,GT,Guatemala
3917,GTM,Guatemala,GT,Guatemala
3918,GTM,Guatemala,GT,Guatemala
3919,GTM,Guatemala,GT,Guatemala
3920,GTM,Guatemala,GT,Guatemala
3921,GTM,Guatemala,GT,Guatemala
3922,YEM,Yemen,YE,Yemen
3923,YEM,Yemen,YE,Yemen
3924,YEM,Yemen,YE,Yemen
3925,YEM,Yemen,YE,Yemen
3926,YEM,Yemen,YE,Yemen
3927,GTM,Guatemala,GT,Guatemala
3928,GTM,Guatemala,GT,Guatemala
3929,YEM,Yemen,YE,Yemen
3930,YEM,Yemen,YE,Yemen
3931,YEM,Yemen,YE,Yemen
3932,GTM,Guatemala,GT,Guatemala
3933,GTM,Guatemala,GT,Guatemala
3934,GTM,Guatemala,GT,Guatemala
3935,GTM,Guatemala,GT,Guatemala
3936,GTM,Guatemala,GT,Guatemala
3937,SDN,Sudan,SD,Sudan
3938,YEM,Yemen,YE,Yemen
3939,GTM,Guatemala,GT,Guatemala
3940,GTM,Guatemala,GT,Guatemala
3941,GTM,Guatemala,GT,Guatemala
3942,YEM,Yemen,YE,Yemen
3943,YEM,Yemen,YE,Yemen
3944,YEM,Yemen,YE,Yemen
3945,YEM,Yemen,YE,Yemen
3946,YEM,Yemen,YE,Yemen
3947,YEM,Yemen,YE,Yemen
3948,YEM,Yemen,YE,Yemen
3949,YEM,Yemen,YE,Yemen
3950,YEM,Yemen,YE,Yemen
3951,YEM,Yemen,YE,Yemen
3952,SDN,Sudan,SD,Sudan
3953,GTM,Guatemala,GT,Guatemala
3954,GTM,Guatemala,GT,Guatemala
3955,GTM,Guatemala,GT,Guatemala
3956,GTM,Guatemala,GT,Guatemala
3957,YEM,Yemen,YE,Yemen
3958,YEM,Yemen,YE,Yemen
3959,YEM,Yemen,YE,Yemen
3960,YEM,Yemen,YE,Yemen
3961,HND,Honduras,HN,Honduras
3962,HND,Honduras,HN,Honduras
3963,YEM,Yemen,YE,Yemen
3964,YEM,Yemen,YE,Yemen
3965,YEM,Yemen,YE,Yemen
3966,YEM,Yemen,YE,Yemen
3967,YEM,Yemen,YE,Yemen
3968,YEM,Yemen,YE,Yemen
3969,HND,Honduras,HN,Honduras
3970,GTM,Guatemala,GT,Guatemala
3971,GTM,Guatemala,GT,Guatemala
3972,GTM,Guatemala,GT,Guatemala
3973,GTM,Guatemala,GT,Guatemala
3974,HND,Honduras,HN,Honduras
